0 0 1
0 1 2
0 2 3
0 3 4
0 3 5
0 3 6
0 4 7
0 4 8
0 5 9
0 6 10
0 7 11
0 8 12
0 9 13
0 10 14
0 10 15
0 11 16
0 12 17
0 14 18
0 14 19
0 15 20
0 16 21
0 17 22
0 18 23
0 18 24
0 19 25
0 20 22
0 20 26
0 21 27
0 22 28
0 22 29
0 23 30
0 23 31
0 23 32
0 23 33
0 24 34
0 25 35
0 26 36
0 27 29
0 28 37
0 30 38
0 31 39
0 32 40
0 33 41
0 34 42
0 35 43
0 36 44
0 36 45
0 37 46
0 38 47
0 39 48
0 40 49
0 41 50
0 42 51
0 43 52
0 44 53
0 45 54
0 46 55
0 47 56
0 48 57
0 49 58
0 50 59
0 51 60
0 52 61
0 53 62
0 53 63
0 54 64
1 0 1
1 1 2
1 2 3
1 3 4
1 3 5
1 3 6
1 4 7
1 5 8
1 5 9
1 6 10
1 7 11
1 8 12
1 9 13
1 10 14
1 10 15
1 12 16
1 13 17
1 14 18
1 15 19
1 15 20
1 16 21
1 17 22
1 18 22
1 18 23
1 19 24
1 20 25
1 20 26
1 21 27
1 22 28
1 22 29
1 23 30
1 24 31
1 25 32
1 26 33
1 26 34
1 26 35
1 26 36
1 27 29
1 28 37
1 30 38
1 30 39
1 31 40
1 32 41
1 33 42
1 34 43
1 35 44
1 36 45
1 37 46
1 38 47
1 39 48
1 40 49
1 41 50
1 42 51
1 43 52
1 44 53
1 45 54
1 46 55
1 47 56
1 47 57
1 48 58
1 49 59
1 50 60
1 51 61
1 52 62
1 53 63
1 54 64
1 56 65
1 56 66
1 57 67
1 58 68
1 59 69
1 60 70
1 60 71
1 61 72
1 62 73
1 62 74
1 62 75
1 63 76
1 64 77
1 65 78
1 66 79
1 66 80
1 67 81
1 68 82
1 69 83
1 70 84
2 0 1
2 0 2
2 2 3
2 3 4
2 4 5
2 5 6
2 6 7
2 7 8
2 8 9
2 9 10
2 10 11
2 11 12
2 12 13
2 13 14
2 13 15
2 14 16
2 15 17
2 15 18
2 16 19
2 17 20
2 18 21
2 19 22
2 20 23
2 21 23
2 22 24
2 23 25
2 23 26
2 24 27
2 25 28
2 26 29
2 27 30
2 28 31
2 29 32
2 30 33
2 32 34
2 33 35
2 33 36
2 34 37
2 35 38
2 36 39
2 37 40
2 37 41
2 38 42
2 38 43
2 38 44
2 38 45
2 39 46
2 40 47
2 41 48
2 42 49
2 43 50
2 44 51
2 45 52
2 46 53
2 47 54
2 48 55
2 49 56
2 50 57
2 51 58
2 52 59
2 53 60
2 54 61
2 55 62
2 56 63
2 57 64
